source_year,trip_distance,total_amount
2017,0.98,7.56
2017,0.89,7.88
2017,0.94,9.12
2017,1.71,15.0
2017,3.97,16.8
2017,0.77,6.96
2017,1.63,10.8
2017,1.19,8.76
2017,2.7,13.8
2017,1.5,9.3
2017,2.6,15.35
2017,3.53,22.25
2017,3.3,20.16
2017,1.2,8.75
2017,0.5,6.09
2017,3.2,16.8
2017,7.33,32.16
2017,1.36,8.76
2017,1.58,11.16
2017,1.59,8.8
2017,0.6,5.8
2017,0.7,5.3
2017,1.0,10.12
2017,2.4,13.8
2017,1.08,10.56
2017,1.8,9.3
2017,8.97,35.16
2017,0.9,8.15
2017,1.2,7.3
2017,22.3,64.42
2017,10.28,43.3
2017,1.2,9.35
2017,17.1,95.15
2017,21.6,58.56
2017,1.83,12.36
2017,3.07,18.3
2017,0.37,5.0
2017,1.29,8.76
2017,2.24,12.3
2017,0.1,52.8
2017,1.13,8.3
2017,1.85,12.74
2017,4.18,18.8
2017,1.5,8.8
2017,4.6,17.8
2017,6.7,31.3
2017,11.81,41.56
2017,10.34,51.95
2017,7.2,29.56
2017,1.2,9.8
2017,0.53,7.56
2017,17.37,70.27
2017,0.8,7.3
2017,0.8,6.35
2017,0.4,4.8
2017,21.3,70.26
2017,0.6,7.55
2017,2.7,18.0
2017,11.0,39.8
2017,1.3,9.35
2017,0.7,6.95
2017,2.3,12.8
2017,1.1,6.8
2017,0.8,5.3
2017,0.78,8.76
2017,0.81,7.3
2017,0.7,8.5
2017,0.57,8.0
2017,0.98,9.75
2017,4.3,23.16
2017,3.23,19.3
2017,1.78,10.8
2017,0.72,8.3
2017,0.69,5.8
2017,3.01,14.3
2017,1.55,12.36
2017,1.6,10.3
2017,1.2,8.3
2017,0.5,5.3
2017,1.5,8.8
2017,2.4,12.95
2017,0.5,5.75
2017,0.7,9.95
2017,0.8,6.3
2017,10.24,44.47
2017,0.8,7.55
2017,0.9,7.3
2017,1.7,12.85
2017,1.4,10.55
2017,6.0,27.25
2017,0.8,5.8
2017,3.1,17.25
2017,0.4,5.15
2017,1.1,8.3
2017,4.0,18.3
2017,1.9,11.3
2017,14.4,61.91
2017,0.78,7.3
2017,0.88,8.16
2017,3.1,17.76
2017,1.17,11.76
2017,0.45,6.24
2017,2.49,17.25
2017,2.61,14.8
2017,0.73,5.8
2017,0.71,5.3
2017,2.12,11.8
2017,1.37,11.8
2017,0.77,9.12
2017,1.8,8.3
2017,1.0,7.8
2017,6.0,20.8
2017,1.9,10.0
2017,0.75,5.3
2017,1.63,11.16
2017,13.7,47.3
2017,0.53,6.24
2017,0.81,7.56
2017,1.21,6.8
2017,1.99,12.96
2017,10.54,49.27
2017,1.4,9.3
2017,0.8,8.3
2017,1.7,18.3
2017,11.5,34.8
2017,1.84,13.22
2017,2.5,15.36
2017,0.86,7.3
2017,1.89,9.8
2017,0.78,7.8
2017,0.46,9.36
2017,2.68,14.76
2017,1.58,13.39
2017,1.9,9.8
2017,1.1,8.75
2017,0.4,4.8
2017,7.4,38.16
2017,4.58,19.8
2017,1.3,8.75
2017,0.8,6.9
2017,1.3,7.8
2017,4.7,18.8
2017,1.2,8.8
2017,1.3,10.8
2017,1.1,9.95
2017,1.1,8.15
2017,1.0,8.75
2017,0.9,9.35
2017,1.1,7.8
2017,2.2,13.55
2017,1.7,11.3
2017,1.2,10.3
2017,0.7,7.25
2017,3.61,20.3
2017,2.1,14.76
2017,2.8,15.3
2017,8.58,38.47
2017,19.73,58.56
2017,0.77,6.62
2017,0.57,7.88
2017,4.64,21.36
2017,3.11,12.3
2017,1.8,11.3
2017,0.2,70.26
2017,5.2,23.5
2017,1.1,6.8
2017,0.8,6.8
2017,2.05,11.76
2017,0.9,5.8
2017,0.86,8.3
2017,5.57,20.8
2017,0.84,6.8
2017,3.49,20.0
2017,8.95,42.07
2017,0.67,6.36
2017,1.09,9.75
2017,0.66,5.3
2017,7.79,33.36
2017,1.0,12.05
2017,0.8,7.8
2017,0.4,5.55
2017,1.4,10.35
2017,1.4,9.3
2017,4.8,26.76
2017,1.13,8.8
2017,1.17,9.8
2017,0.38,4.3
2017,2.34,14.76
2017,1.27,7.3
2017,0.85,9.36
2017,12.18,55.98
2017,17.66,64.56
2017,1.1,6.8
2017,1.7,9.3
2017,1.1,9.3
2017,6.4,22.8
2017,2.1,13.56
2017,0.6,5.3
2017,17.1,58.56
2017,8.63,37.56
2017,17.2,63.56
2017,3.5,18.3
2017,1.4,9.3
2017,3.0,18.35
2017,1.52,10.56
2017,3.24,14.3
2017,6.34,24.8
2017,1.7,8.3
2017,0.95,6.3
2017,1.58,9.8
2017,1.24,6.8
2017,1.41,9.54
2017,1.92,11.76
2017,0.55,6.36
2017,1.92,10.3
2017,1.4,13.3
2017,0.7,6.95
2017,2.6,13.8
2017,12.3,47.75
2017,1.28,14.16
2017,2.03,14.12
2017,1.06,9.49
2017,7.42,29.76
2017,2.22,12.8
2017,0.78,9.96
2017,1.93,9.63
2017,3.37,17.16
2017,0.9,8.91
2017,0.8,6.95
2017,1.3,15.35
2017,1.5,14.3
2017,1.6,7.8
2017,4.9,20.8
2017,0.5,4.8
2017,0.6,5.8
2017,2.3,10.8
2017,0.5,4.8
2017,3.52,18.0
2017,1.02,8.16
2017,13.27,61.87
2017,1.7,11.6
2017,1.9,11.8
2017,1.7,11.75
2017,17.6,73.16
2017,11.48,39.56
2017,1.4,8.3
2017,4.6,20.75
2017,0.2,4.55
2017,5.6,33.35
2017,0.6,5.75
2017,1.0,10.1
2017,0.6,5.3
2017,0.9,7.3
2017,0.9,7.55
2017,4.0,20.8
2017,4.8,25.3
2017,5.9,25.05
2017,1.4,10.75
2017,1.6,10.8
2017,1.2,10.1
2017,9.1,36.3
2017,9.03,43.2
2017,20.0,63.56
2017,2.4,12.8
2017,0.9,6.8
2017,2.5,15.3
2017,0.8,7.55
2017,2.4,15.35
2017,8.9,37.0
2017,0.77,6.8
2017,1.86,11.16
2017,2.08,13.56
2017,1.01,7.56
2017,2.99,14.76
2017,2.18,12.96
2017,3.93,20.16
2017,2.07,12.3
2017,5.8,30.35
2017,3.61,17.16
2017,0.56,5.8
2017,10.24,38.56
2017,0.63,6.36
2017,0.61,4.8
2017,0.67,6.36
2017,2.01,12.36
2017,1.56,7.8
2017,1.0,7.56
2017,1.38,11.76
2017,1.77,10.56
2017,1.65,11.0
2017,2.79,15.96
2017,1.37,9.54
2017,1.32,9.8
2017,2.94,12.8
2017,6.45,27.36
2017,1.99,17.94
2017,12.36,43.56
2017,0.1,3.8
2017,2.5,12.8
2017,2.3,11.3
2017,0.9,7.55
2017,1.1,12.35
2017,1.0,6.8
2017,1.7,11.15
2017,4.3,16.3
2017,2.23,13.8
2017,2.02,11.8
2017,0.83,8.84
2017,1.3,7.8
2017,2.23,12.96
2017,1.01,7.88
2017,1.89,11.27
2017,5.02,19.3
2017,1.66,10.56
2017,4.9,19.3
2017,1.0,8.8
2017,0.68,6.8
2017,0.31,4.3
2017,3.07,16.3
2017,0.81,10.56
2017,0.71,6.67
2017,1.37,11.62
2017,1.37,9.36
2017,2.56,14.76
2017,0.73,7.58
2017,0.01,73.2
2017,0.27,4.8
2017,2.42,11.3
2017,0.73,7.56
2017,1.21,9.96
2017,1.0,7.55
2017,1.5,17.75
2017,1.8,13.0
2017,0.7,8.5
2017,1.2,8.3
2017,1.7,15.3
2017,9.7,54.68
2017,4.04,24.36
2017,2.47,13.3
2017,1.03,8.74
2017,1.1,11.15
2017,0.9,7.5
2017,4.4,18.3
2017,5.2,21.3
2017,0.8,8.5
2017,1.3,9.95
2017,0.8,6.3
2017,1.1,8.84
2017,0.88,8.16
2017,1.04,9.3
2017,1.32,11.44
2017,1.21,9.75
2017,3.82,22.56
2017,0.6,8.15
2017,0.6,6.3
2017,0.9,8.75
2017,1.3,9.8
2017,4.0,18.8
2017,0.8,6.8
2017,0.7,11.15
2017,4.8,22.8
2017,1.48,12.09
2017,1.28,9.8
2017,0.9,7.05
2017,1.17,9.36
2017,0.98,7.82
2017,0.66,4.8
2017,1.75,12.36
2017,1.73,14.69
2017,1.45,14.76
2017,5.8,23.16
2017,2.0,14.15
2017,2.1,17.25
2017,17.87,58.56
2017,1.0,8.75
2017,4.4,19.8
2017,3.1,20.75
2017,6.08,25.8
2017,2.46,13.56
2017,0.91,7.56
2017,4.1,17.8
2017,0.67,16.8
2017,9.75,33.8
2017,1.6,9.63
2017,1.55,12.09
2017,1.18,9.96
2017,1.08,6.8
2017,2.4,13.55
2017,4.48,21.0
2017,1.55,13.3
2017,0.6,7.8
2017,0.5,5.8
2017,1.6,11.75
2017,1.15,9.36
2017,0.84,7.56
2017,2.97,12.3
2017,7.6,30.95
2017,4.1,70.26
2017,19.7,90.05
2017,4.79,23.16
2017,1.1,7.82
2017,0.79,6.96
2017,0.69,6.96
2017,2.4,12.95
2017,4.28,20.16
2017,2.92,18.36
2017,6.78,24.8
2017,2.0,9.3
2017,1.9,9.8
2017,2.7,15.35
2017,0.7,8.75
2017,0.5,8.15
2017,2.3,10.8
2017,1.8,12.35
2017,2.4,15.35
2017,1.1,8.8
2017,1.5,9.95
2017,1.1,9.8
2017,1.3,7.3
2017,1.2,14.15
2017,1.2,8.15
2017,0.5,7.5
2017,0.4,4.8
2017,1.77,11.3
2017,4.99,19.3
2017,14.0,46.3
2017,1.93,11.3
2017,1.9,8.8
2017,1.77,11.3
2017,1.7,13.55
2017,1.8,12.05
2017,1.2,8.3
2017,0.7,6.95
2017,0.9,9.95
2017,2.8,12.8
2017,1.6,10.8
2017,11.31,48.56
2017,0.9,10.55
2017,1.8,12.3
2017,1.1,9.8
2017,1.5,12.35
2017,3.6,19.55
2017,1.9,12.7
2017,1.8,13.3
2017,1.1,8.5
2017,3.5,17.3
2017,3.1,17.15
2017,1.1,8.4
2017,1.6,11.3
2017,1.7,10.8
2017,1.8,9.3
2017,1.9,12.36
2017,1.0,9.35
2017,1.2,9.45
2017,1.5,11.8
2017,0.6,7.85
2017,11.97,47.06
2017,0.88,6.3
2017,3.45,14.3
2017,1.02,6.3
2017,1.7,10.55
2017,2.3,14.15
2017,1.9,10.8
2017,1.5,10.55
2017,12.32,51.62
2017,1.09,9.3
2017,2.63,14.3
2017,0.88,6.8
2017,0.8,6.8
2017,1.8,12.25
2017,2.87,16.8
2017,1.55,13.56
2017,0.56,6.36
2017,2.5,12.8
2017,6.3,24.3
2017,0.6,5.3
2017,1.42,10.8
2017,1.74,11.76
2017,1.17,9.0
2017,1.6,11.3
2017,1.14,10.56
2017,1.07,8.5
2017,1.2,6.3
2017,0.95,6.36
2017,0.24,4.3
2017,0.91,7.56
2017,1.4,6.8
2017,9.1,45.06
2017,0.63,8.16
2017,1.73,9.8
2017,2.8,18.96
2017,1.8,13.5
2017,1.5,9.8
2017,1.5,9.95
2017,3.4,20.3
2017,2.1,14.75
2017,21.39,62.56
2017,1.21,8.76
2017,17.42,63.36
2017,0.5,7.56
2017,0.6,7.3
2017,2.17,13.56
2017,1.4,9.96
2017,1.19,10.3
2017,8.1,34.56
2017,1.2,10.8
2017,5.6,22.55
2017,1.6,9.8
2017,1.8,10.35
2017,0.5,4.8
2017,5.5,19.3
2017,11.17,49.27
2017,0.99,11.76
2017,3.04,17.94
2017,0.5,5.8
2017,1.1,9.3
2017,1.4,13.3
2017,0.7,9.55
2017,2.5,12.8
2017,1.2,7.56
2017,0.54,6.0
2017,0.67,8.16
2017,1.69,13.56
2017,1.93,11.3
2017,3.3,16.3
2017,0.1,7.8
2017,0.88,9.36
2017,2.09,14.76
2017,9.61,32.8
2017,2.5,12.42
2017,7.0,25.8
2017,1.09,9.8
2017,1.24,9.8
2017,0.3,6.38
2017,2.6,12.8
2017,0.5,5.3
2017,0.5,9.95
2017,1.8,12.3
2017,0.6,7.55
2017,1.1,6.8
2017,13.1,46.3
2017,2.94,14.16
2017,1.82,8.8
2017,1.4,18.8
2017,0.79,6.36
2017,0.86,6.96
2017,2.58,13.3
2017,2.51,14.76
2017,12.5,49.86
2017,18.9,58.56
2017,1.14,10.14
2017,0.83,7.8
2017,1.45,10.56
2017,1.21,6.3
2017,1.33,10.56
2017,2.05,14.04
2017,21.63,58.56
2017,3.4,14.8
2017,0.7,6.3
2017,1.67,19.24
2017,0.81,6.96
2017,1.47,12.96
2017,11.9,37.8
2017,0.6,6.8
2017,0.8,6.95
2017,1.0,7.55
2017,2.1,15.95
2017,0.8,7.3
2017,0.6,6.96
2017,1.37,11.0
2017,0.53,5.3
2017,0.54,4.8
2017,6.51,34.27
2017,2.49,14.0
2017,0.69,6.1
2017,0.7,6.3
2017,3.6,15.3
2017,2.0,14.76
2017,3.0,12.8
2017,1.7,8.3
2017,6.1,20.3
2017,1.8,10.8
2017,1.54,9.3
2017,1.83,11.8
2017,0.6,5.8
2017,1.5,9.3
2017,2.0,15.3
2017,1.2,9.95
2017,2.5,13.5
2017,4.7,20.15
2017,0.9,8.25
2017,3.8,16.6
2017,2.8,17.75
2017,0.76,9.13
2017,18.34,102.96
2017,1.1,8.3
2017,2.2,15.95
2017,0.9,8.8
2017,2.5,14.15
2017,0.8,7.3
2017,1.6,10.3
2017,0.8,5.8
2017,0.55,6.96
2017,19.88,63.36
2017,3.45,13.8
2017,2.52,13.05
2017,0.4,6.95
2017,2.1,11.3
2017,3.8,21.3
2017,1.8,10.4
2017,4.3,18.95
2017,1.5,10.0
2017,2.21,12.74
2017,0.8,7.88
2017,1.5,11.76
2017,2.06,11.62
2017,11.7,39.3
2017,1.7,12.3
2017,0.7,8.8
2017,1.14,9.8
2017,3.07,15.36
2017,2.47,11.3
2017,2.72,15.8
2017,1.58,9.36
2017,6.19,24.3
2017,1.54,11.3
2017,8.55,39.45
2017,2.71,21.8
2017,1.28,10.56
2017,3.42,15.96
2017,3.2,16.55
2017,1.9,12.95
2017,2.7,16.6
2017,0.29,4.8
2017,1.31,8.8
2017,0.9,10.8
2017,0.9,10.55
2017,2.93,11.8
2017,7.82,28.3
2017,0.62,7.88
2017,1.33,9.3
2017,0.67,7.3
2017,1.59,10.56
2017,2.03,17.29
2017,1.78,11.16
2017,9.37,29.8
2017,5.2,19.8
2017,1.66,10.3
2017,1.06,8.84
2017,1.26,10.56
2017,0.68,6.96
2017,0.88,10.12
2017,2.55,15.3
2017,0.7,9.3
2017,2.3,15.3
2017,12.43,54.67
2017,11.0,47.06
2017,2.4,15.95
2017,0.58,4.8
2017,1.94,14.12
2017,1.6,9.8
2017,3.81,15.8
2017,10.46,37.8
2017,5.8,26.8
2017,3.3,17.3
2017,1.0,8.15
2017,1.8,9.3
2017,2.5,12.95
2017,0.5,6.2
2017,5.8,19.8
2017,6.2,19.8
2017,1.9,13.55
2017,0.5,5.3
2017,9.0,32.75
2017,0.28,5.3
2017,6.87,27.69
2017,1.65,9.0
2017,11.83,48.07
2017,1.5,10.55
2017,4.0,15.3
2017,1.6,12.95
2017,0.87,7.56
2017,1.51,11.0
2017,0.97,8.3
2017,1.05,8.5
2017,8.52,38.47
2017,0.95,8.16
2017,1.77,10.8
2017,0.83,8.8
2017,3.8,20.15
2017,1.9,15.35
2017,1.3,9.95
2017,1.5,11.75
2017,4.73,22.49
2017,1.52,10.3
2017,17.25,70.27
2017,8.4,33.06
2017,0.9,5.8
2017,17.98,58.56
2017,1.79,10.8
2017,0.89,9.96
2017,0.38,6.0
2017,6.0,31.26
2017,0.75,6.36
2017,1.34,9.54
2017,1.14,11.0
2017,0.5,8.3
2017,0.95,7.88
2017,1.19,7.82
2017,0.25,4.8
2017,1.42,9.3
2017,1.9,13.56
2017,0.8,5.8
2017,1.2,13.55
2017,0.81,5.3
2017,4.55,18.96
2017,1.4,9.75
2017,0.9,7.25
2017,2.4,11.5
2017,0.7,7.5
2017,0.48,4.8
2017,2.29,16.3
2017,2.71,15.3
2017,0.93,7.56
2017,3.08,15.3
2017,2.47,14.16
2017,0.95,7.8
2017,0.9,8.16
2017,1.59,11.16
2017,0.64,7.3
2017,1.0,9.2
2017,5.1,26.62
2017,1.6,9.8
2017,2.0,13.3
2017,1.2,12.85
2017,1.2,9.95
2017,0.6,6.35
2017,1.0,9.3
2017,1.3,8.3
2017,18.94,63.36
2017,1.0,7.56
2017,1.1,10.56
2017,0.6,8.3
2017,1.2,10.3
2017,10.54,43.56
2017,2.33,13.8
2017,4.63,21.96
2017,3.88,21.36
2017,0.9,7.55
2017,3.0,13.3
2017,1.5,8.72
2017,0.8,8.15
2017,2.0,12.95
2017,0.3,7.55
2017,0.9,6.3
2017,0.9,6.8
2017,1.2,9.75
2017,0.6,6.35
2017,2.7,17.15
2017,16.58,70.56
2017,1.1,9.95
2017,2.0,11.8
2017,5.0,20.8
2017,1.39,10.7
2017,0.2,4.94
2017,0.42,4.3
2017,2.08,12.3
2017,11.42,41.06
2017,5.6,23.3
2017,2.5,12.8
2017,2.0,11.3
2017,9.1,33.95
2017,0.6,7.55
2017,10.05,46.87
2017,2.49,10.8
2017,1.85,11.76
2017,1.39,9.36
2017,0.7,8.16
2017,1.85,11.8
2017,3.78,17.76
2017,3.08,15.3
2017,2.11,14.16
2017,0.65,63.56
2017,1.4,10.8
2017,0.7,7.55
2017,1.19,8.58
2017,1.15,9.36
2017,0.83,10.56
2017,0.57,5.3
2017,1.5,11.15
2017,3.2,18.35
2017,11.7,45.06
2017,1.3,9.1
2017,0.5,4.8
2017,1.6,11.76
2017,2.6,13.55
2017,8.78,45.58
2017,4.05,23.79
2017,1.5,11.15
2017,3.8,20.75
2017,1.6,9.95
2017,1.0,8.8
2017,1.3,8.8
2017,1.5,8.3
2017,2.1,10.8
2017,1.8,12.0
2017,1.7,11.75
2017,1.8,11.15
2017,2.6,15.96
2017,20.2,90.3
2017,10.65,40.56
2017,1.0,6.8
2017,1.1,7.8
2017,1.16,9.8
2017,0.64,6.36
2017,3.41,18.17
2017,2.16,12.96
2017,2.23,13.8
2017,0.89,11.16
2017,17.1,58.56
2017,2.1,16.3
2017,0.6,5.3
2017,0.5,5.3
2017,3.14,14.8
2017,1.88,10.8
2017,7.08,30.38
2017,5.13,21.8
2017,2.5,15.95
2017,1.6,13.55
2017,2.8,28.86
2017,0.2,4.55
2017,10.31,46.27
2017,11.67,41.16
2017,0.7,7.3
2017,6.7,27.28
2017,2.5,14.76
2017,0.94,8.76
2017,0.6,6.36
2017,6.11,23.8
2017,0.8,6.8
2017,1.0,8.8
2017,4.7,24.4
2017,2.2,12.35
2017,0.7,9.0
2017,0.4,7.8
2017,7.8,30.3
2017,0.9,6.8
2017,27.0,81.8
2017,2.0,9.3
2017,1.5,10.35
2017,2.1,12.95
2017,2.2,12.95
2017,1.3,10.55
2017,1.2,10.3
2017,5.5,23.75
2017,3.8,18.8
2017,1.4,8.8
2017,1.8,15.95
2017,0.7,6.5
2017,1.98,12.36
2017,1.93,11.16
2017,3.03,12.3
2017,1.88,11.62
2017,4.4,21.95
2017,2.0,14.75
2017,4.99,17.8
2017,0.81,7.8
2017,1.0,8.15
2017,4.5,27.36
2017,2.22,11.3
2017,0.8,8.88
2017,3.79,17.3
2017,2.96,16.56
2017,2.31,10.3
2017,0.39,4.3
2017,0.54,6.36
2017,1.27,10.0
2017,1.03,6.8
2017,1.1,7.8
2017,0.5,5.8
2017,4.13,21.96
2017,0.7,6.95
2017,13.8,12.8
2017,1.3,9.95
2017,2.9,13.5
2017,1.3,10.8
2017,1.6,9.3
2017,0.6,6.3
2017,9.44,46.06
2017,10.25,31.8
2017,1.1,10.3
2017,6.3,25.8
2017,0.79,8.16
2017,2.56,15.96
2017,0.78,6.8
2017,0.97,7.3
2017,2.26,15.96
2017,0.81,6.8
2017,1.13,9.36
2017,9.42,32.8
2017,11.2,46.01
2017,0.3,4.8
2017,1.5,11.15
2017,2.2,14.15
2017,2.1,12.8
2017,3.5,23.1
2017,1.3,11.15
2017,2.4,11.8
2017,1.12,10.56
2017,1.32,10.56
2017,17.45,98.1
2017,2.7,14.8
2017,2.1,10.78
2017,4.1,17.75
2017,1.4,11.0
2017,2.3,12.35
2017,0.7,8.15
2017,0.4,8.97
2017,4.97,22.56
2017,18.96,55.3
2017,9.8,38.06
2017,22.2,82.56
2017,11.25,51.07
2017,6.1,19.3
2017,2.28,12.8
2017,1.64,13.8
2017,1.13,6.8
2017,2.27,18.59
2017,1.2,7.3
2017,1.9,13.55
2017,1.6,11.15
2017,0.6,5.75
2017,0.4,4.8
2017,2.3,10.8
2017,0.5,6.35
2017,3.6,14.8
2017,0.48,6.3
2017,0.54,4.8
2017,15.1,57.55
2017,3.1,13.3
2017,1.0,9.95
2017,6.7,26.3
2017,2.71,14.3
2017,1.5,11.16
2017,1.2,8.3
2017,1.4,9.35
2017,1.3,8.75
2017,1.1,7.8
2017,3.6,17.8
2017,1.89,9.3
2017,0.65,6.8
2017,0.8,8.19
2017,0.61,8.16
2017,3.0,13.8
2017,1.35,11.0
2017,3.4,15.3
2017,0.8,9.95
2017,9.48,36.3
2017,1.45,9.3
2017,1.47,8.76
2017,0.91,6.8
2017,1.96,12.3
2017,0.55,6.3
2017,5.18,21.62
2017,0.68,6.3
2017,3.2,14.8
2017,0.9,6.3
2017,1.2,8.8
2017,5.3,19.8
2017,7.5,29.75
2017,2.76,13.5
2017,2.06,10.8
2017,0.69,6.3
2017,2.25,15.36
2017,1.97,11.3
2017,1.15,12.09
2017,1.7,16.55
2017,5.4,19.3
2017,4.67,24.8
2017,2.06,12.42
2017,0.99,6.8
2017,1.01,9.96
2017,2.34,13.3
2017,0.54,6.36
2017,0.51,4.8
2017,0.8,5.8
2017,2.02,20.54
2017,3.95,20.3
2017,1.39,9.8
2017,1.6,9.3
2017,3.3,17.15
2017,1.96,11.3
2017,1.27,10.3
2017,0.9,6.8
2017,1.2,9.8
2017,11.5,41.15
2017,8.08,41.68
2017,1.43,10.3
2017,6.48,27.8
2017,0.66,6.89
2017,6.16,26.16
2017,1.4,10.0
2017,2.1,17.15
2017,0.6,5.75
2017,1.1,9.3
2017,0.7,5.3
2017,13.6,67.56
2017,11.58,45.36
2017,9.6,43.26
2017,4.2,17.81
2017,1.26,8.76
2017,0.32,4.8
2017,0.7,8.84
2017,0.83,5.8
2017,0.41,5.8
2017,0.59,4.8
2017,10.36,75.8
2017,6.4,26.75
2017,6.6,25.3
2017,2.33,14.16
2017,1.47,8.3
2017,0.75,6.8
2017,1.64,11.76
2017,1.1,10.8
2017,2.2,12.3
2017,18.2,72.8
2017,2.31,11.3
2017,2.0,10.8
2017,4.2,21.95
2017,3.6,18.35
2017,0.6,5.3
2017,4.6,24.35
2017,0.5,5.75
2017,1.1,9.95
2017,17.48,58.56
2017,1.5,11.8
2017,0.8,9.95
2017,1.54,8.8
2017,0.6,6.62
2017,2.79,17.88
2017,1.32,7.3
2017,0.69,6.36
2017,0.9,8.15
2017,1.7,10.3
2017,0.9,9.8
2017,0.8,7.3
2017,1.6,11.15
2017,5.55,23.5
2017,2.7,13.56
2017,1.28,11.16
2017,7.9,24.3
2017,1.2,10.3
2017,3.27,19.3
2017,0.6,6.3
2017,0.8,7.55
2017,1.4,11.3
2017,1.4,9.95
2017,2.26,10.3
2017,1.47,9.68
2017,0.61,6.0
2017,3.63,14.8
2017,10.83,39.56
2017,4.7,23.16
2017,1.4,11.3
2017,1.7,10.3
2017,1.6,11.3
2017,1.6,10.3
2017,2.0,11.8
2017,1.9,10.3
2017,0.7,6.8
2017,1.2,8.75
2017,5.64,23.76
2017,9.96,34.8
2017,16.9,70.26
2017,1.92,10.56
2017,9.44,43.87
2017,1.63,11.16
2017,1.27,9.96
2017,0.67,7.3
2017,0.72,8.5
2017,3.93,13.3
2017,2.81,16.3
2017,3.61,23.76
2017,3.15,15.36
2017,0.4,5.3
2017,1.9,13.55
2017,1.0,10.56
2017,1.2,12.35
2017,1.56,11.16
2017,0.46,7.56
2017,3.37,18.5
2017,0.75,5.9
2017,0.56,4.8
2017,3.11,11.8
2017,12.05,40.56
2017,1.26,6.3
2017,11.33,53.47
2017,0.85,11.16
2017,5.89,25.56
2017,3.42,17.76
2017,10.3,51.06
2017,2.4,12.8
2017,2.4,17.8
2017,1.8,11.63
2017,1.6,10.8
2017,0.85,8.3
2017,1.38,10.3
2017,2.59,26.0
2017,3.72,16.8
2017,1.03,9.36
2017,1.1,8.15
2017,15.69,46.8
2017,2.5,14.75
2017,1.4,8.3
2017,1.1,8.3
2017,10.2,29.3
2017,2.0,12.3
2017,0.2,4.8
2017,4.0,18.95
2017,1.8,15.3
2017,1.4,14.8
2017,0.56,4.8
2017,2.53,16.8
2017,1.19,7.3
2017,0.77,5.8
2017,1.15,10.3
2017,3.9,19.8
2017,0.4,6.35
2017,0.6,5.8
2017,1.2,9.3
2017,0.5,6.35
2017,6.1,27.95
2017,1.92,12.3
2017,1.02,9.3
2017,0.9,8.76
2017,3.64,18.96
2017,1.71,9.8
2017,0.72,7.54
2017,1.9,10.8
2017,5.0,22.55
2017,1.4,8.97
2017,0.83,7.88
2017,0.62,8.5
2017,2.51,15.8
2017,1.11,8.3
2017,1.7,10.8
2017,1.5,9.3
2017,0.9,8.15
2017,2.28,12.96
2017,2.57,11.3
2017,0.9,7.88
2017,2.86,14.3
2017,2.74,17.76
2017,1.9,15.95
2017,0.9,7.8
2017,0.4,5.3
2017,0.4,4.3
2017,1.4,10.55
2017,3.0,17.75
2017,5.18,20.16
2017,0.93,6.3
2017,0.7,5.8
2017,0.7,9.8
2017,1.0,7.18
2017,2.6,14.75
2017,1.9,10.8
2017,1.0,9.8
2017,0.7,7.3
2017,2.2,11.88
2017,0.34,5.3
2017,8.78,39.06
2017,1.0,6.8
2017,1.8,10.3
2017,1.66,9.8
2017,1.25,13.39
2017,0.84,11.0
2017,0.52,5.76
2017,1.4,9.95
2017,1.2,9.96
2017,0.33,4.3
2017,2.79,15.96
2017,1.73,11.8
2017,1.83,11.8
2017,9.51,41.11
2017,2.48,15.8
2017,1.23,8.3
2017,3.17,14.8
2017,2.02,11.8
2017,2.92,14.3
2017,2.37,13.3
2017,0.66,7.8
2017,18.37,58.56
2017,2.3,14.72
2017,2.1,14.15
2017,0.3,5.8
2017,4.8,29.12
2017,1.25,10.56
2017,6.1,25.8
2017,0.7,5.8
2017,10.0,33.3
2017,0.51,6.0
2017,1.28,8.97
2017,0.63,6.3
2017,1.97,11.88
2017,1.16,7.8
2017,3.4,21.95
2017,1.4,9.3
2017,1.29,10.3
2017,1.6,7.8
2017,4.01,15.3
2017,2.81,18.8
2017,1.47,14.04
2017,1.7,9.95
2017,0.9,7.3
2017,2.35,14.76
2017,0.81,7.56
2017,3.41,15.18
2017,2.13,11.76
2017,5.05,24.36
2017,1.1,6.8
2017,2.04,12.96
2017,6.35,31.62
2017,1.12,8.8
2017,2.33,12.88
2017,1.7,11.3
2017,2.7,14.75
2017,17.1,58.8
2017,3.7,16.3
2017,0.8,9.95
2017,1.2,12.7
2017,1.3,12.8
2017,11.36,53.47
2017,8.81,33.06
2017,1.0,6.96
2017,1.4,9.35
2017,2.2,13.0
2017,1.9,12.35
2017,6.7,28.55
2017,3.93,18.8
2017,2.21,12.88
2017,2.5,15.05
2017,0.3,5.15
2017,2.6,17.15
2017,1.53,6.8
2017,5.63,20.8
2017,3.07,15.96
2017,5.7,18.8
2017,1.9,11.27
2017,1.2,8.15
2017,2.2,15.35
2017,8.39,42.98
2017,1.6,12.35
2017,0.9,8.75
2017,1.9,17.75
2017,10.4,36.06
2017,11.8,50.46
2017,1.2,11.0
2017,1.6,11.15
2017,16.81,49.8
2017,0.23,4.3
2017,1.88,10.8
2017,1.23,10.3
2017,1.42,9.3
2017,3.7,17.76
2017,1.7,11.75
2017,1.9,12.3
2017,0.6,5.3
2017,1.5,10.8
2017,0.7,5.3
2017,1.2,10.3
2017,0.7,10.75
